HHID,PN,value_06,value_08
47675,40,,1.75
47679,20,1.25,
47680,10,1.5,
47680,20,1.5,
47683,20,,
47683,30,1.25,
47697,20,,1.0
47699,10,,
47699,40,,
47704,10,1.75,
47704,20,1.0,
47707,10,,2.25
47707,20,,1.25
47709,20,,2.0
47709,30,,
47711,20,1.5,
47711,21,1.75,
47718,10,,1.5
47718,20,,1.25
47720,20,1.0,
47720,30,1.5,
47724,10,,1.0
47724,40,,1.0
47726,20,,
47726,30,1.0,
47751,10,1.0,
47764,11,,2.5
47764,20,,
47764,22,,1.0
47831,10,,
47848,10,,1.0
47848,40,,1.0
47855,10,1.5,
47855,20,1.0,
47902,20,1.0,
47909,10,4.0,
47926,20,,
47926,21,1.0,
47945,10,,1.5
48013,20,,1.0
48013,30,,1.0
48018,10,,
48018,20,,
48068,10,2.0,
48091,10,1.25,
48091,20,1.0,
48103,10,,2.5
48114,10,,1.5
48124,10,,1.0
48124,20,,1.0
48131,10,2.0,
48131,40,1.5,
48135,10,,1.75
48174,20,1.25,
48228,10,,1.0
48228,20,,1.0
48239,40,,1.0
48239,41,,1.0
48248,10,,
48248,20,,1.0
48250,10,,
48255,20,,2.25
48275,20,1.25,
48314,20,1.25,
48314,30,1.75,
48327,10,,1.5
48327,20,,2.25
48328,10,,
48328,20,,
48360,10,,2.25
48401,20,,0.5
48401,30,,
48404,10,1.75,
48404,40,1.75,
48405,20,,1.25
48405,30,,1.5
48406,20,,1.0
48406,30,,1.75
48410,10,1.75,
48410,40,,
48430,40,,2.0
48440,10,,1.25
48440,40,,1.0
48455,40,1.25,
48471,10,1.25,
48471,20,1.0,
48474,40,1.25,
48474,41,1.0,
48475,20,,2.0
48475,30,,1.5
48479,10,1.5,
48479,20,2.0,
48480,20,,1.0
48482,20,1.25,
48483,10,1.0,
48483,20,1.0,
48504,10,,
48504,20,,2.25
48505,10,1.25,
48506,10,2.0,
48507,10,2.5,
48507,20,1.0,
48508,10,,
48524,20,1.5,
48524,30,1.5,
48531,20,1.5,
48531,30,1.0,
48534,10,,
48534,20,,1.25
48535,10,,1.5
48535,20,,1.0
48544,11,2.0,
48545,10,1.25,
48568,10,,
48568,20,,1.25
48585,20,1.25,
48595,20,,1.0
48596,30,1.0,
48604,10,,1.0
48604,20,,1.5
48605,20,,1.25
48605,30,,
48608,10,,1.5
48612,10,1.75,
48612,40,1.0,
48615,10,,
48615,40,1.75,
48616,10,,2.0
48616,20,,1.5
48621,20,1.25,
48621,30,,
48622,10,,1.0
48622,20,,1.25
48623,20,,1.25
48623,21,,
48624,10,1.0,
48624,40,1.75,
48625,20,2.0,
48628,30,1.5,
48629,20,1.25,
48629,30,1.0,
48652,10,,1.0
48652,40,,2.25
48676,40,,1.0
48676,41,,
48681,10,,
48683,10,,3.0
48683,40,,3.0
48685,10,,1.0
48685,20,,1.0
48686,20,1.0,
48743,10,,
48767,10,1.25,
48767,20,1.25,
48778,10,2.0,
48778,20,1.5,
48804,10,1.25,
48804,20,,
48819,10,,1.25
48825,10,,1.0
48825,20,,1.0
48828,10,1.25,
48828,20,,
48855,10,1.5,
48868,10,1.0,
48868,20,2.0,
48870,10,1.0,
48877,10,1.5,
48882,21,1.25,
48888,10,,2.0
48901,10,1.25,
48901,20,1.0,
48904,10,,1.75
48914,10,,2.0
48938,10,1.75,
48938,20,1.25,
48962,10,,1.25
48962,20,,1.0
48970,10,,
48970,11,,
48982,10,1.0,
48982,20,1.25,
48984,20,,1.0
48987,20,1.25,
48988,10,,1.5
48988,20,1.0,
48992,10,,2.0
48992,20,,1.75
48995,10,1.0,
48995,20,2.75,
48997,10,,1.75
49003,10,,1.0
49053,20,,1.75
49053,30,,1.75
49059,20,,
49059,30,,
49070,40,,3.0
49077,20,,
49093,10,2.75,
49093,40,2.25,
49118,20,,1.0
49118,30,,1.0
49137,10,1.0,
49137,11,1.0,
49140,10,,1.25
49175,10,1.5,
49175,40,1.5,
49178,10,,1.75
49178,40,,1.5
49182,10,,1.0
49182,20,,1.5
49199,10,1.25,
49199,20,1.25,
49203,20,,
49203,30,1.75,
49204,20,,1.75
49207,20,,
49207,30,1.25,
49210,20,,1.25
49219,20,,1.0
49219,21,,1.5
49224,10,,
49224,40,,2.0
49227,10,1.0,
49229,10,1.25,
49229,20,1.0,
49232,20,,2.0
49232,30,,2.0
49233,30,2.75,
49237,10,,2.5
49237,20,,1.25
49238,40,1.5,
49242,10,,1.0
49242,20,,1.0
49249,10,,1.0
49249,40,,1.5
49263,10,,1.0
49263,40,,1.75
49279,10,,1.0
49287,40,,1.75
49288,10,,1.0
49377,10,2.25,
49377,20,3.5,
49378,10,,1.0
49378,20,,1.25
49383,20,,0.75
49383,30,,0.75
49393,10,,1.5
49393,20,,1.5
49396,10,,2.5
49396,20,,1.25
49426,10,1.0,
49442,10,1.75,
49442,20,1.0,
49448,10,1.5,
49448,20,,
49455,10,,2.0
49455,20,,1.25
49470,10,,2.5
49470,20,,1.0
49475,10,,2.0
49475,20,,1.5
49489,10,,1.0
49489,20,,2.0
49498,20,,1.25
49498,30,,1.0
49504,10,2.25,
49504,20,1.0,
49511,20,,1.5
49512,10,1.5,
49516,10,1.0,
49531,10,1.5,
49531,20,1.5,
49542,10,1.5,
49542,40,1.0,
49548,10,1.5,
49548,40,2.25,
49554,10,,1.0
49554,20,,1.25
49608,40,1.5,
49635,40,2.5,
49645,10,1.0,
49648,10,,1.5
49661,10,2.0,
49667,10,1.75,
49689,10,,
49689,40,,1.25
49697,10,1.0,
49697,20,1.5,
49701,20,1.0,
49701,30,1.0,
49702,20,,2.25
49702,30,,1.5
49712,10,,1.5
49712,20,,2.25
49713,10,,1.75
49724,20,,1.0
49724,30,,1.5
49729,10,1.25,
49742,10,,1.0
49742,20,,1.0
49753,10,,1.5
49766,20,,1.25
49766,30,,1.5
49779,10,,1.0
49801,10,1.25,
49801,20,1.75,
49801,21,1.0,
50117,10,,1.75
50117,20,,1.75
50125,20,1.0,
50125,21,1.5,
50125,22,1.5,
50132,20,,
50132,30,,2.5
50138,20,1.75,
50138,30,2.5,
50143,10,1.25,
50143,20,1.5,
50145,10,,1.5
50145,11,,1.0
50152,30,,1.75
50152,31,,1.75
50156,10,1.0,
50158,10,,3.0
50158,20,,2.25
50169,10,,1.0
50169,40,,1.0
50173,10,,1.75
50173,40,,1.5
50176,10,1.0,
50176,40,1.25,
50180,10,2.0,
50180,20,2.0,
50181,10,1.5,
50181,20,2.0,
50182,10,1.0,
50182,20,1.5,
50185,10,,1.0
50185,40,,2.5
50192,10,1.5,
50192,20,1.25,
50195,30,1.0,
50195,31,1.25,
50203,10,1.0,
50203,20,1.0,
50214,10,,1.0
50216,20,,1.0
50223,10,2.0,
50223,20,1.0,
50229,20,,1.75
50229,30,,2.0
50232,10,,
50232,20,2.5,
50233,10,,1.0
50235,20,1.25,
50237,10,1.25,
50237,40,1.25,
50239,10,,1.0
50239,20,,1.5
50243,10,2.0,
50243,20,1.0,
50258,20,2.0,
50258,30,2.0,
50259,10,,1.0
50272,10,,
50272,40,,
50283,20,,3.0
50283,30,,1.75
50321,10,,2.0
50326,20,,2.0
50326,30,,2.25
50342,10,,1.25
50342,20,,1.25
50358,40,1.0,
50364,10,,1.0
50364,40,,1.0
50365,30,1.0,
50368,20,1.0,
50375,10,1.25,
50375,20,1.25,
50376,10,1.5,
50376,40,0.5,
50377,10,,1.0
50377,40,,1.25
50380,20,1.25,
50380,30,1.75,
50384,40,,
50385,10,,1.75
50385,20,,2.0
50389,10,1.5,
50389,11,2.25,
50403,10,2.25,
50403,20,3.0,
50412,10,,
50412,20,1.0,
50419,30,,1.0
50428,20,1.0,
50432,10,1.5,
50432,40,,
50437,20,1.0,
50452,10,1.0,
50452,20,1.25,
50456,10,1.25,
50456,40,1.25,
50473,20,1.0,
50473,21,3.0,
50488,20,1.5,
50517,10,,
50517,40,,
50523,10,1.0,
50528,20,2.0,
50528,30,1.0,
50530,20,,
50546,10,,1.0
50546,20,,1.0
50560,10,,
50560,20,,1.0
50571,10,,1.5
50571,11,,1.0
50576,10,1.5,
50576,20,1.25,
50583,20,1.0,
50583,30,1.25,
50587,10,1.25,
50587,20,1.5,
50591,20,,1.5
50594,10,2.0,
50594,20,2.75,
50598,10,2.5,
50598,40,1.25,
50600,20,1.0,
50601,10,1.0,
50601,40,1.0,
50606,10,1.25,
50606,40,1.0,
50622,20,,
50631,20,1.25,
50631,30,,
50635,20,1.5,
50642,10,,2.25
50665,10,,2.25
50665,20,,1.75
50694,10,1.75,
50708,10,1.5,
50709,10,1.25,
50709,40,1.75,
50716,10,,1.0
50716,20,,1.25
50724,20,,1.75
50726,20,,1.0
50733,10,,1.0
50733,40,,
50746,10,1.0,
50746,20,1.0,
50763,10,,2.25
50763,20,,1.5
50766,10,,
50766,40,,1.5
50784,10,,
50784,20,,1.0
50786,10,,1.25
50788,10,,1.5
50788,20,,1.0
50802,10,2.25,
50802,40,1.0,
50803,10,1.75,
50807,10,,
50815,10,3.25,
50822,10,,1.0
50823,10,1.25,
50823,40,1.0,
50825,10,1.0,
50825,11,1.0,
50825,40,,2.25
50825,42,1.0,
50834,20,,
50834,30,,2.0
50842,10,,1.25
50852,10,1.5,
50852,20,1.25,
50853,10,1.0,
50853,20,1.75,
50857,10,,1.0
50857,40,,
50861,20,1.25,
50861,30,2.5,
50869,20,1.75,
50869,30,1.25,
50873,10,2.5,
50883,10,,2.0
50883,20,,1.75
50884,20,,
50884,30,2.75,
50885,10,1.0,
50885,11,2.75,
50885,40,1.5,
50890,10,1.5,
50894,20,1.0,
50895,10,,1.5
50895,40,,3.0
50903,10,,2.25
50906,10,,1.75
50907,20,,2.5
50907,30,,1.5
50911,10,,
50911,40,,
50925,10,,1.0
50930,10,,1.5
50937,10,,1.0
50945,10,,
50945,40,,
50972,10,2.0,
50972,40,1.5,
50974,10,,2.0
50974,20,,1.5
50993,10,2.75,
50993,40,3.25,
50997,10,1.0,
50997,20,2.75,
51003,40,,2.0
51003,41,,1.75
51012,20,,
51012,21,,
51018,10,1.5,
51029,10,,1.0
51038,10,1.75,
51044,10,1.0,
51055,10,,1.0
51062,40,3.25,
51062,41,,1.0
51075,10,,2.25
51077,10,,
51098,20,2.25,
51108,10,1.25,
51111,20,1.0,
51169,10,1.25,
51169,20,1.25,
51174,21,,1.0
51174,30,1.5,
51184,10,,1.5
51184,20,,1.25
51185,10,1.75,
51188,10,,1.0
51203,10,1.0,
51217,10,1.5,
51217,40,1.0,
51221,10,1.0,
51225,10,,2.75
51228,10,1.5,
51228,20,2.0,
51244,10,0.75,
51244,20,1.75,
51248,20,3.75,
51248,30,3.0,
51270,10,,1.0
51273,10,1.25,
51273,20,1.0,
51298,10,1.5,
51302,10,,
51306,10,,2.0
51306,20,,
51308,20,1.25,
51308,30,2.25,
51318,20,,3.0
51318,30,,1.5
51320,10,,0.75
51320,11,,1.75
51345,30,,1.75
51348,20,1.0,
51356,20,,2.75
51356,30,,3.0
51373,10,,2.25
51378,10,,
51381,10,1.25,
51387,10,,2.0
51387,20,,1.75
51405,10,,1.0
51405,20,,1.5
51406,10,,1.5
51406,40,,1.25
51411,10,,1.25
51417,30,1.0,
51423,10,,
51423,11,,1.75
51456,20,,1.25
51466,10,,
51466,20,,
51467,10,,1.0
51467,11,,2.75
51470,10,,1.25
51476,20,0.75,
51476,30,1.0,
51478,10,,1.0
51479,10,1.25,
51479,20,1.0,
51489,20,,1.0
51489,30,,2.0
51500,20,1.5,
51500,30,1.25,
51506,10,,1.25
51510,10,,
51514,10,,1.25
51515,10,1.0,
51518,10,,
51522,20,1.0,
51534,10,,
51538,10,1.0,
51542,10,,1.75
51542,20,,1.0
51549,10,2.0,
51550,10,2.25,
51550,20,3.25,
51554,20,,
51554,30,1.0,
51558,10,,1.5
51577,10,,
51577,20,1.25,
51589,10,,
51596,20,1.0,
51615,40,,1.0
51639,30,1.25,
51640,10,1.25,
51640,20,,
51655,10,,
51655,40,1.0,
51680,10,,
51680,20,,
51695,20,1.0,
51695,30,2.0,
51698,10,,1.75
51725,20,1.5,
51735,10,3.25,
51740,20,,1.0
51740,30,,1.25
51752,10,,
51752,40,,
51788,10,,
51788,40,,
51795,10,,1.0
51795,20,,
51824,10,,1.75
51835,10,3.25,
51835,20,2.5,
51890,10,1.0,
51890,11,1.25,
51896,20,,1.75
51901,20,,1.75
51908,30,,
51908,31,1.0,
51911,10,,1.0
51927,20,,
51927,30,,
51937,10,,1.5
51947,20,,1.5
51947,30,,1.0
51961,10,,
51975,30,,1.5
51982,20,,1.25
51982,30,,1.25
51983,10,,1.0
51991,10,1.0,
51991,20,1.0,
52001,20,,1.5
52010,10,2.25,
52010,20,1.25,
52015,10,,
52020,10,,1.0
52020,20,,1.0
52037,10,2.0,
52037,11,1.5,
52080,10,1.0,
52080,40,3.0,
52082,10,1.25,
52082,40,1.25,
52103,10,,2.0
52105,10,,
52105,40,,
52112,20,2.0,
52118,10,,2.75
52138,10,,
52138,40,,1.25
52149,10,1.0,
52149,40,1.0,
52153,10,,
52171,20,,
52176,20,,1.0
52176,30,,1.5
52180,10,1.5,
52188,10,1.5,
52188,40,2.0,
52191,10,,
52191,20,3.0,
52207,20,,2.25
52207,30,,1.5
52221,10,,2.25
52221,20,,1.25
52233,10,,2.25
52233,40,,2.25
52234,10,,1.25
52234,20,,1.5
52255,30,,
52259,10,,1.0
52270,20,,1.0
52270,30,,
52277,10,1.75,
52277,40,,
52281,10,1.25,
52289,10,,1.75
52289,20,,1.25
52295,30,2.75,
52298,20,1.25,
52298,30,2.0,
52313,10,,
52313,40,,1.25
52337,10,,3.25
52337,11,,1.75
52354,10,2.0,
52354,20,1.75,
52361,10,2.5,
52361,20,1.5,
52362,10,1.0,
52362,20,1.0,
52382,10,,1.0
52382,20,,2.25
52384,10,1.0,
52392,11,1.25,
52398,41,1.75,
52413,20,,
52414,10,1.25,
52414,40,,
52427,10,,1.75
52436,30,,2.25
52441,10,,2.75
52442,10,,
52442,20,,1.25
52444,10,1.75,
52444,20,1.0,
52455,20,1.0,
52455,30,1.0,
52459,10,,1.0
52459,20,,2.5
52460,10,,1.0
52460,20,,2.0
52468,40,2.0,
52470,10,,
52470,40,,
52492,10,,2.5
52492,20,,1.25
52496,10,,
52509,20,1.0,
52509,30,1.0,
52515,20,,2.0
52537,10,,1.0
52541,10,,1.0
52541,40,,2.25
52542,10,,1.25
52545,41,,
52548,10,,1.0
52568,20,,
52568,30,,
52572,10,1.25,
52572,11,1.25,
52573,10,2.0,
52573,20,1.75,
52583,10,,1.5
52611,10,,1.5
52612,10,,1.5
52632,41,,1.0
52645,10,2.5,
52645,40,1.0,
52647,20,2.25,
52672,10,1.5,
52676,10,,2.75
52698,10,,
52703,10,,1.0
52703,40,,1.0
52745,30,,2.25
52746,10,,1.0
52749,10,,1.25
52778,30,2.5,
52805,10,,
52805,20,2.5,
52823,20,1.0,
52823,30,1.0,
52829,10,,1.5
52846,20,,
52846,30,,
52854,10,1.25,
52854,20,1.0,
52884,20,,1.0
52884,30,,1.0
52894,10,,2.25
52904,20,1.0,
52904,30,1.0,
52909,10,,1.75
52909,40,,1.25
52926,10,,1.0
52930,10,,3.0
52930,20,,4.0
52946,10,1.0,
52946,20,2.0,
52965,20,,
52965,30,2.5,
52985,20,,1.5
52985,30,,3.0
52986,10,,
52986,20,0.5,
52987,10,,1.5
52987,20,,1.75
52989,10,,
52989,40,,
52996,10,,1.75
53021,10,1.25,
53021,40,2.0,
53027,10,1.0,
53029,10,2.0,
53029,11,2.0,
53033,20,,1.0
53033,30,,2.75
53033,31,,1.0
53037,30,,
53045,10,1.0,
53045,20,1.25,
53050,20,,2.25
53050,30,,1.75
53052,10,1.25,
53055,10,,1.75
53055,40,,1.0
53071,10,,2.5
53071,20,,2.0
53076,20,,
53087,10,,
53087,20,1.25,
53088,10,1.0,
53088,40,0.75,
53090,10,,2.0
53094,10,,
53095,10,1.0,
53095,40,1.0,
53095,41,,
53102,10,,
53102,20,,
53139,10,,
53139,40,,
53148,30,2.5,
53158,10,1.25,
53158,11,0.75,
53234,10,,1.5
53237,10,,1.0
53237,11,,1.25
53255,30,,3.5
53256,10,,1.5
53266,10,1.75,
53273,10,1.5,
53279,10,2.25,
53301,20,,1.25
53302,10,3.5,
53304,10,1.25,
53304,20,1.0,
53321,31,,
53326,10,,
53345,10,,
53345,20,,
53352,10,1.75,
53352,20,2.0,
53354,20,1.75,
53354,30,2.0,
53376,20,1.0,
53407,20,,
53413,10,,1.0
53462,20,,2.0
53462,30,,1.75
53472,20,,1.0
53478,10,1.5,
53478,40,2.0,
53482,20,1.0,
53493,20,2.25,
53493,30,1.0,
53495,10,2.5,
53523,10,,1.75
53523,20,,1.5
53525,10,1.75,
53536,10,2.0,
53648,10,,
53648,40,,2.25
53674,10,1.0,
53674,20,,
53683,10,,3.0
53700,10,,1.0
53725,30,1.5,
53725,31,,
53730,10,,1.25
53730,20,,1.25
53764,10,1.75,
53764,20,1.75,
53776,10,,2.5
53776,40,,
53780,10,1.25,
53782,10,1.0,
53782,20,1.75,
53788,20,2.5,
53788,30,1.5,
53813,10,1.5,
53820,20,,2.0
53828,20,,1.25
53828,30,,1.25
53833,10,,
53833,40,,
53839,10,,1.0
53846,10,1.5,
53853,20,,1.25
53853,30,,1.25
53856,20,,
53856,30,,
53871,10,,1.0
53871,11,,1.0
53871,20,,1.0
53871,21,,1.25
53874,10,,1.0
53876,10,,1.5
53876,40,,2.25
53879,10,2.0,
53879,20,1.0,
53881,10,,2.25
53882,10,2.75,
53882,11,,
53889,10,,
53889,40,3.0,
53892,10,,1.75
53898,10,,
53901,20,,1.25
53901,30,,1.5
53910,10,1.0,
53926,10,,1.25
53940,10,,1.0
53949,10,1.75,
53969,20,,1.0
54000,10,,3.0
54000,11,,1.0
54008,10,1.5,
54017,10,1.0,
54017,20,2.0,
54053,10,,
54053,20,1.25,
54071,31,,1.0
54078,10,,
54082,10,1.5,
54082,20,2.0,
54092,10,,2.0
54098,20,1.25,
54098,30,2.0,
54111,20,1.25,
54111,30,2.25,
54113,10,,1.0
54113,20,,1.0
54114,20,,1.5
54124,10,1.0,
54124,20,2.0,
54129,10,1.0,
54129,11,,
54137,10,1.0,
54154,10,,
54154,20,,1.0
54168,10,1.0,
54168,20,1.75,
54169,30,,
54185,20,,
54185,21,,
54188,10,1.0,
54191,10,1.5,
54191,11,1.5,
54201,40,,3.0
54212,40,1.0,
54212,41,2.0,
54247,10,,
54257,10,2.5,
54271,10,,1.0
54284,20,,2.0
54289,20,,2.0
54289,30,,1.0
54290,10,1.0,
54290,20,1.75,
54298,10,,1.0
54312,10,1.0,
54312,40,3.0,
54317,10,,
54317,20,,1.0
54336,10,,
54336,40,,
54362,10,,1.5
54362,40,,1.25
54384,10,,1.5
54384,40,,1.25
54387,10,,1.5
54387,20,,1.5
54390,20,3.25,
54395,10,,2.0
54406,10,,2.0
54406,20,,1.75
54441,21,1.25,
54441,30,2.0,
54479,10,,
54479,11,,
54479,12,,
54486,10,3.0,
54486,40,1.75,
54509,20,,
54509,30,1.0,
54509,31,2.0,
54514,10,2.0,
54514,40,1.75,
54524,10,3.0,
54534,10,1.75,
54534,20,1.25,
54540,20,1.25,
54540,30,1.0,
54542,20,,1.0
54542,21,0.75,
54542,22,,
54580,10,,2.75
54580,11,,2.0
54580,12,,2.0
54586,10,1.75,
54586,20,1.5,
54594,10,,1.5
54594,20,,1.0
54597,10,,
54602,10,,2.25
54616,10,3.25,
54616,40,2.0,
54617,10,1.0,
54617,40,1.0,
54620,10,1.0,
54620,40,1.0,
54629,20,,1.75
54629,30,,1.5
54641,10,,1.25
54641,20,,1.0
54650,10,,1.5
54673,10,,1.0
54673,11,,1.75
54735,20,,
54741,40,1.0,
54741,41,3.25,
54756,10,,
54763,10,,
54763,20,,
54769,10,,2.0
54769,40,,1.75
54772,10,,1.75
54772,20,,
54773,10,,1.0
54773,20,,1.0
54795,10,,1.5
54795,11,,
54796,10,,3.5
54798,20,,1.25
54798,30,,1.0
54818,10,1.0,
54829,10,1.5,
54829,20,1.0,
54831,10,,1.0
54831,20,,1.0
54859,10,2.0,
54932,10,1.75,
54932,20,1.75,
54963,10,,1.0
54991,40,,1.0
54991,41,,2.25
55000,10,2.5,
55000,40,1.0,
55012,30,,1.5
55012,31,,
55032,10,2.0,
55045,10,,2.25
55088,20,,1.25
55096,20,,1.5
55120,10,,
55120,11,,1.75
55134,20,2.0,
55134,30,2.0,
55145,10,1.0,
55151,10,,1.25
55151,20,,1.0
55185,10,,1.0
55185,40,1.75,
55185,41,,
55197,20,,
55212,10,,2.0
55212,40,,2.25
55250,10,,3.5
55250,40,,2.5
55266,20,,
55266,30,,
55276,10,,
55292,10,,1.75
55363,10,1.75,
55363,40,1.25,
55369,10,,
55369,40,,
55388,10,,1.0
55394,10,,1.0
55394,20,,1.0
55403,20,2.25,
55403,30,2.0,
55439,10,2.5,
55444,10,1.5,
55444,40,1.25,
55470,40,,
55512,20,,
55565,10,,
55570,10,1.25,
55574,20,,1.25
55601,10,,
55607,10,,1.0
55625,10,3.25,
55630,30,,1.0
55633,30,1.25,
55633,31,1.0,
55634,10,,1.5
55654,10,,1.0
55654,20,,1.0
55720,10,1.5,
55720,20,1.25,
55721,10,1.5,
55721,20,2.25,
55737,10,,3.25
55737,40,,1.25
55750,10,,1.0
55750,20,,1.0
55757,10,,
55757,11,,1.0
55831,30,1.0,
55884,10,,
55975,20,2.5,
56010,10,1.0,
56010,20,1.0,
56030,10,2.0,
56030,11,3.0,
56030,12,2.5,
56038,30,,
56041,10,,2.5
56043,10,1.5,
56051,10,2.0,
56061,10,2.0,
56061,20,2.25,
56067,10,,2.0
56067,21,,
56072,10,,
56072,40,,1.5
56076,10,,1.25
56082,10,,0.75
56083,20,,
56083,21,,
56083,30,1.5,
56087,20,,1.0
56087,30,,2.5
56089,10,,1.75
56089,40,,1.75
56092,10,,2.0
56104,20,1.75,
56104,30,2.25,
56117,20,1.0,
56117,30,2.75,
56117,31,2.0,
56132,10,,1.0
56132,20,,1.0
56134,10,,2.5
56138,10,,1.5
56138,40,,2.75
56140,10,,
56140,20,,1.5
56156,10,1.75,
56162,30,1.0,
56164,10,,
56164,20,,
56182,10,,
56182,20,,1.25
56211,40,1.75,
56211,41,1.0,
56215,20,2.5,
56215,30,1.75,
56274,10,,1.25
56282,10,,1.25
56296,10,1.0,
56296,20,0.75,
56298,10,,1.0
56298,20,,1.0
56318,10,,1.25
56323,10,3.25,
56323,11,1.75,
56354,30,,2.25
56419,10,,
56425,10,2.75,
56429,10,1.0,
56436,10,,
56458,10,1.5,
56461,10,,3.0
56461,40,,1.0
56469,10,,2.75
56489,10,1.0,
56492,10,1.0,
56515,10,,
56515,20,,
56550,10,,
56550,40,1.25,
56560,10,,
56562,10,1.0,
56564,20,,2.0
56566,20,,
56566,30,1.25,
56567,10,,2.75
56567,20,,3.5
56609,10,,3.25
56610,10,,1.5
56617,10,,2.0
56639,10,1.0,
56639,20,1.75,
56644,20,,
56644,30,,2.25
56651,10,,
56651,11,1.0,
56665,20,,1.0
56665,30,,1.0
56678,10,,
56698,10,,
56703,10,,1.75
56712,10,1.75,
56712,40,1.75,
56714,10,,
56714,20,,1.25
56721,10,,3.0
56747,10,1.0,
56747,20,0.75,
56752,10,1.75,
56753,10,1.75,
56754,10,,
56754,40,1.0,
56778,10,,
56792,10,,1.25
56835,10,,
56840,10,,
56853,10,,1.0
56886,10,,
56912,10,,0.5
56936,10,,
56955,10,,1.5
56955,11,,2.25
56955,12,1.0,
56955,13,,2.25
56966,10,,
56966,40,,1.5
56991,30,1.25,
56991,31,1.0,
57018,20,1.5,
57026,20,,
57026,21,1.5,
57045,10,1.5,
57092,10,,1.75
57093,10,1.0,
57099,10,,1.75
57099,11,,1.5
57117,10,2.5,
57117,20,2.0,
57130,10,,2.25
57130,40,,3.0
57138,20,,
57142,10,,
57168,10,,
57170,10,,
57184,30,,1.75
57226,10,,1.25
57227,10,,
57227,20,,
57244,20,,1.25
57248,10,,
57253,10,,1.25
57253,20,,1.0
57296,10,,
57296,20,2.25,
57306,20,,1.0
57306,30,,1.75
57338,10,1.0,
57339,20,1.0,
57339,21,1.0,
57341,10,,
57364,10,,
57364,40,,1.0
57376,10,,
57388,10,,2.25
57388,11,,2.0
57396,30,,
57408,10,1.0,
57417,10,1.0,
57426,20,,
57440,10,0.75,
57440,40,2.25,
57461,21,,2.5
57499,10,,2.5
57506,10,1.5,
57506,40,1.0,
57509,10,1.5,
57509,20,1.0,
57511,10,2.0,
57511,40,1.0,
57516,10,,
57516,40,1.0,
57541,10,,1.5
57544,10,,2.5
57544,20,,1.0
57547,10,1.0,
57588,10,,1.75
57605,10,1.25,
57605,40,,
57612,30,1.0,
57624,10,,1.75
57627,10,,1.25
57627,20,,2.5
57629,10,2.5,
57630,10,,1.0
57639,10,,1.0
57669,10,3.25,
57669,40,1.25,
57714,10,2.25,
57714,40,1.5,
57717,10,,2.0
57717,20,,1.25
57770,10,,
57786,40,1.75,
57792,10,,1.5
57894,10,1.5,
57915,10,,1.0
57921,10,,3.5
57941,10,,2.75
57941,20,,1.5
57960,10,,
57976,10,1.25,
57976,40,1.5,
58024,20,,1.0
58024,30,,1.5
58049,10,,
58049,40,2.75,
58049,41,2.5,
58053,10,1.75,
58064,10,1.0,
58064,40,1.0,
58093,10,,1.25
58098,10,1.0,
58105,20,,2.0
58120,10,1.0,
58120,40,2.0,
58122,10,,1.25
58122,20,,1.0
58125,10,,1.0
58125,20,,1.0
58131,10,,
58153,10,,1.5
58153,11,,
58183,20,2.5,
58183,30,1.0,
58184,10,,2.5
58219,10,,1.5
58249,10,2.25,
58251,10,1.0,
58260,10,1.75,
58267,10,1.75,
58267,20,1.5,
58277,40,2.25,
58280,10,2.25,
58343,40,3.75,
58377,10,2.25,
58384,20,1.25,
58384,30,1.25,
58392,10,,1.0
58405,10,1.0,
58459,10,,1.5
58466,10,,1.25
58486,10,,2.5
58493,10,,
58501,10,,1.5
58508,10,,1.0
58508,20,,1.5
58567,10,,
58589,20,,1.5
58592,10,,
58592,20,,
58605,10,,2.5
58608,10,,3.0
58609,30,1.0,
58609,31,2.0,
58631,20,,
58633,10,1.0,
58633,20,,
58640,30,,3.0
58648,10,,1.0
58652,10,,
58678,10,,
58747,10,,
58747,20,,
58802,10,1.0,
58802,11,1.0,
58804,10,,1.0
58804,20,,2.25
58828,10,,
58850,10,0.75,
58862,10,,2.5
58868,30,,3.0
58870,10,1.25,
58881,20,3.25,
58881,30,,
58882,30,2.25,
58888,10,3.75,
58888,40,2.25,
58895,20,,1.0
58900,10,,
58931,10,,
58950,10,,1.5
58950,20,,2.0
58958,10,1.0,
58962,10,,1.0
58974,10,,1.75
58974,20,,1.0
58979,10,,1.5
59007,10,2.0,
59024,10,,1.0
59024,40,,1.25
59035,10,,3.5
59036,10,1.0,
59051,20,0.75,
59060,10,1.75,
59060,40,1.0,
59063,10,,1.0
59072,10,,1.5
59086,10,,1.0
59086,40,,1.75
59144,20,1.25,
59144,21,1.75,
59159,20,,
59166,20,,
59179,10,,2.0
59184,10,,
59184,20,,
59210,20,1.25,
59210,30,1.75,
59212,10,,
59240,10,,
59255,10,1.5,
59256,10,1.25,
59258,30,1.5,
59272,10,,
59272,20,,
59278,10,,3.75
59278,20,,4.0
59279,10,,1.5
59300,20,1.75,
59331,11,,
59346,20,1.0,
59347,10,,
59355,10,,1.25
59355,11,,1.5
59359,10,,
59359,40,,1.0
59368,10,,2.0
59368,40,,2.0
59387,10,,
59394,10,,
59403,10,,1.0
59407,10,,
59430,10,,
59439,40,,1.0
59449,10,,1.0
59454,10,1.5,
59467,10,,
59474,10,2.5,
59493,10,,
59569,10,1.75,
