HHID,PN,value_06,value_08
211297,20,1.5,
211299,10,,1.25
211299,20,,1.0
211301,10,,1.0
211302,10,1.25,
211302,20,1.75,
211303,10,,1.5
211303,11,,1.25
211304,10,,1.0
211304,20,,
211305,20,,
211309,10,1.5,
211310,10,1.0,
211314,10,1.0,
211317,10,1.0,
211317,20,1.0,
211319,10,,
211321,20,,
211325,10,1.0,
211325,20,1.0,
211326,10,1.0,
211329,10,,1.0
211330,10,,
211330,20,,1.0
211331,10,,1.0
211335,10,,1.0
211335,20,,1.0
211344,10,,1.75
211345,10,,
211352,20,,1.5
211353,10,,2.0
211353,20,,1.5
211367,10,1.0,
211367,20,1.0,
211369,10,1.5,
211370,10,1.25,
211370,20,2.25,
211371,10,,1.0
211371,20,,1.25
211372,10,1.75,
211372,20,1.0,
211375,20,,1.75
211376,10,1.25,
211376,20,,
211379,10,,1.0
211379,20,,
211380,10,,1.5
211382,10,1.0,
211382,11,,
211386,10,1.25,
211387,10,,1.5
211388,10,,1.0
211388,20,,
211389,10,,1.0
211391,10,1.0,
211392,10,,
211398,10,,2.25
211399,10,,2.0
211400,10,1.5,
211400,20,1.5,
211406,10,,2.0
211406,20,,2.0
211411,10,,
211412,10,,
211413,10,,1.0
211413,20,,1.25
211415,20,,1.5
211418,10,1.75,
211419,10,1.0,
211420,10,,1.25
211420,20,,1.25
211421,10,,1.0
211421,20,,1.25
211425,10,1.0,
211425,20,1.0,
211429,10,,
211433,10,,
211437,10,,
211439,10,1.0,
211440,10,1.0,
211440,20,1.0,
211443,10,,1.0
211445,10,,1.0
211445,20,,1.0
211447,10,,
211453,10,,1.0
211459,20,1.75,
211461,10,,
211461,20,,
211462,10,1.25,
211462,20,1.75,
211464,10,1.5,
211465,20,,
211466,10,,1.75
211466,20,,1.75
211471,20,1.0,
211473,10,,1.0
211477,10,,
211479,10,,
211479,20,1.25,
211482,10,1.5,
211482,20,1.5,
211493,20,1.0,
211494,10,1.0,
211503,10,,
211504,20,,
211505,10,1.5,
211505,20,,
211507,10,,
211507,20,1.0,
211510,10,,
211511,10,1.0,
211511,20,1.0,
211513,10,,1.0
211514,10,1.75,
211515,10,,
211515,20,,1.0
211517,10,1.0,
211517,20,1.0,
211518,10,,
211519,10,,
211523,10,1.0,
211523,20,1.0,
211529,20,,1.0
211533,10,,1.0
211533,20,,1.0
211536,20,,1.0
211537,10,1.0,
211537,20,1.0,
211540,10,1.25,
211543,10,,1.25
211544,10,2.0,
211544,20,1.25,
211546,10,,1.75
211548,10,1.0,
211552,10,1.25,
211558,10,1.0,
211561,10,,1.0
211562,10,,1.5
211564,10,,1.0
211566,10,,1.0
211568,10,1.25,
211568,20,1.25,
211575,20,,1.75
211577,10,,1.25
211586,10,1.25,
211586,20,1.5,
211588,20,,2.0
211590,10,0.5,
211592,10,1.25,
211594,10,,
211597,10,,1.25
211598,10,1.0,
211599,10,,1.0
211602,10,1.0,
211607,10,1.5,
211607,20,1.25,
211614,20,1.25,
211616,10,1.25,
211616,20,1.0,
211617,10,,
211624,20,,
211628,10,,
211632,10,1.25,
211635,10,,
211648,10,,2.0
211650,20,1.25,
211657,10,1.5,
211658,10,,
211659,10,,
211663,10,,
211663,20,,
211665,10,,
211667,10,1.0,
211672,10,,1.0
211680,10,,
211680,20,,
211691,10,1.25,
211692,10,1.25,
211692,20,1.0,
211694,10,1.0,
211699,10,,
211699,20,1.0,
211700,10,1.0,
211700,20,1.0,
211701,10,,1.0
211701,20,,
211713,11,1.0,
211714,10,1.0,
211715,20,,2.0
211719,10,,1.25
211723,10,,
211724,10,,
211727,20,,1.25
211729,20,1.5,
211732,10,,
211735,10,2.0,
211736,10,,1.25
211739,10,,1.75
211739,20,,1.0
211740,10,,
211740,20,,1.25
211745,10,,1.5
211745,20,,1.0
211746,20,1.0,
211747,10,1.25,
211747,20,1.0,
211751,10,,1.0
211751,20,,2.0
211755,10,,1.0
211759,10,1.0,
211762,11,1.0,
211763,10,1.0,
211770,20,,1.75
211778,10,2.0,
211778,20,3.0,
211790,10,,1.25
211792,10,1.0,
211792,20,1.25,
211796,10,,
211802,10,,1.0
211803,10,,
211810,10,,
211814,10,1.0,
211814,20,1.0,
211822,10,,
211822,20,,
211827,10,,
211827,20,,
211829,10,,
211834,10,,
211836,20,1.25,
211838,10,,1.0
211842,10,1.5,
211844,10,,1.5
211845,10,,
211856,10,,1.75
211857,10,,1.0
211857,20,,1.5
211858,10,,
211858,20,,
211861,20,,1.0
211865,10,1.0,
211869,10,,1.25
211869,20,,1.25
211881,10,2.25,
211881,11,1.5,
211884,20,,
211886,10,,1.0
211886,20,,
211887,10,2.25,
211887,20,1.0,
211888,10,,1.5
211888,20,,1.0
211889,20,1.0,
211890,10,1.25,
211890,20,1.0,
211893,10,1.5,
211895,10,,1.25
211897,10,1.0,
211900,10,,1.0
211900,20,,1.0
211907,10,,
211908,10,,
211908,11,1.0,
211910,10,3.5,
211910,11,2.5,
211911,10,1.5,
211911,20,1.0,
211912,10,1.0,
211912,20,1.0,
211914,10,1.75,
211919,10,,
211924,10,2.5,2.0
211926,10,,
211932,10,0.75,
211932,20,2.25,
211936,10,1.0,
211936,20,1.0,
211941,10,2.0,
211944,10,1.75,
211944,20,1.25,
211949,10,,1.0
211953,10,,1.0
211953,20,,1.0
211957,10,,
211958,10,,
211958,20,,1.0
211964,10,,1.25
211967,20,,1.25
211970,10,1.0,
211970,20,1.25,
211972,10,,1.0
211972,20,,1.0
211974,10,1.25,
211974,11,,
211979,20,,2.5
211982,10,,
211983,10,1.25,
211986,20,1.25,
211987,10,,1.25
211992,10,,1.0
211995,10,1.0,
211995,20,1.5,
211996,10,1.75,
211996,20,,
211997,10,1.25,
211999,10,,1.5
212000,10,1.0,
212000,20,1.0,
212003,10,,1.0
212003,20,,1.0
212017,10,1.25,
212021,10,1.5,
212028,10,,1.0
212028,20,,1.25
212030,10,,1.0
212031,10,1.0,
212031,20,1.0,
212032,10,,
212032,20,,
212033,10,1.0,
212033,20,1.0,
212037,20,1.0,
212043,10,,2.0
212044,10,1.75,
212044,20,,
212046,10,,1.0
212059,10,1.0,
212064,10,,1.0
212072,10,,1.0
212072,20,,1.25
212080,10,2.0,
212080,20,2.0,
212083,10,2.25,
212084,10,,1.75
212089,10,,
212092,10,,1.0
212092,20,,1.0
212094,10,,1.0
212096,10,1.5,
212097,10,,1.25
212100,20,1.0,
212102,10,,
212103,10,,
212109,10,1.25,
212109,20,1.5,
212115,10,2.5,
212115,20,1.0,
212117,10,1.5,
212130,10,,
212137,20,,1.0
212138,10,,
212139,10,1.0,
212139,20,1.0,
212143,10,1.5,
212147,10,,1.0
212149,10,,
212150,10,,1.0
212156,10,,1.25
212160,20,,1.0
212166,10,2.0,
212166,20,1.0,
212169,10,,
212176,10,,1.5
212176,20,,1.75
212181,10,,
212182,10,2.5,
212182,20,1.0,
212186,10,,1.0
212191,10,2.25,
212196,10,,1.0
212197,10,1.0,
212198,10,,1.0
212198,20,,1.0
212200,10,1.0,
212200,20,1.75,
212203,10,1.5,
212207,10,,1.75
212207,11,,1.5
212216,10,,1.75
212216,20,,1.25
212217,10,,1.0
212222,10,,
212223,10,1.25,
212225,10,,
212225,20,,1.0
212226,10,1.0,
212228,10,,
212228,20,,
212229,10,1.5,
212234,10,,1.0
212237,10,,1.0
212241,10,,2.0
212245,10,,
212252,10,1.75,
212252,20,1.0,
212253,10,1.0,
212253,20,1.0,
212254,20,1.25,
212255,10,1.75,
212259,10,,1.0
212259,20,,1.0
212261,10,1.0,
212263,10,,1.0
212263,20,,1.25
212266,10,1.0,
212272,10,,1.25
212275,10,,
212279,10,1.5,
212279,20,2.0,
212280,10,,0.75
212282,20,1.0,
212287,10,1.75,
212288,10,,1.5
212288,20,,1.25
212292,10,1.25,
212292,20,1.5,
212293,10,1.25,
212298,10,,1.0
212298,20,,1.0
212299,10,1.5,
212299,20,1.0,
212301,10,,1.0
212301,20,,1.75
212302,10,,
212304,10,1.0,
212307,10,,1.0
212308,10,,1.0
212308,20,,
212309,10,,1.75
212310,10,,
212310,20,,
212312,10,,
212313,10,1.0,
212314,10,,
212331,10,,2.75
212331,11,,1.0
212334,10,,1.25
212336,10,,1.25
212340,10,,
212340,20,,1.0
212350,10,,1.0
212351,10,,1.0
212354,10,,1.25
212354,20,,1.0
212356,10,,1.75
212356,20,,2.25
212357,10,,
212361,10,1.5,
212361,20,1.25,
212363,10,,1.0
212370,10,1.0,
212370,20,1.0,
212375,10,,
212375,20,,1.5
212377,10,1.0,
212378,10,1.0,
212378,20,1.0,
212383,10,1.0,
212384,10,,
212389,10,1.0,
212391,10,,1.0
212391,11,,
212393,20,,1.75
212394,10,1.0,
212397,10,1.0,
212403,20,,1.0
212411,10,1.0,
212411,20,1.25,
212414,10,1.5,
212414,20,1.0,
212417,10,1.25,
212417,20,1.25,
212421,20,0.5,
212422,10,1.0,
212426,10,,1.0
212426,11,,1.5
212427,10,,1.0
212430,20,1.5,
212432,10,,1.75
212432,20,,1.0
212438,10,,1.75
212443,10,1.0,
212445,10,1.75,
212445,20,1.25,
212452,10,,1.0
212453,10,1.5,
212453,20,,
212455,20,,1.0
212456,10,1.25,
212456,11,1.0,
212461,20,,1.25
212462,10,,2.25
212462,20,,
212466,20,1.0,
212473,10,,1.0
212474,10,,1.0
212477,10,,1.75
212477,20,,3.0
212478,10,,
212480,10,,
212482,10,,1.0
212482,20,,2.5
212483,10,,1.0
212483,20,,1.0
212486,10,1.0,
212487,10,1.5,
212488,10,,1.25
212488,20,,1.0
212497,10,1.5,
212497,20,,
212498,10,,1.25
212499,10,1.0,
212499,20,1.25,
212501,10,1.0,
212501,20,1.5,
212504,10,,1.5
212505,10,1.25,
212507,10,,1.0
212509,10,1.25,
212509,20,,
212512,10,,1.0
212512,11,,1.0
212514,10,1.25,
212514,20,,
212515,20,1.0,
212517,10,1.0,
212519,10,,1.0
212522,10,1.0,
212524,10,,1.5
212526,20,,
212530,20,,1.25
212532,10,1.25,
212551,10,,1.0
212551,11,,1.0
212557,10,,
212559,10,,1.5
212562,10,1.75,
212565,10,,
212566,10,1.5,
212567,10,,
212568,10,1.25,
212569,10,,
212570,20,1.0,
212571,10,,
212571,20,,1.5
212572,10,2.0,
212573,10,,1.25
212573,20,,
212575,10,,1.25
212575,11,,1.25
212576,20,,1.0
212578,10,1.0,
212582,10,1.0,
212582,20,1.0,
212585,10,,2.0
212586,10,,1.25
212586,20,,1.0
212592,10,1.75,
212592,20,1.5,
212593,20,1.0,
212595,10,1.0,
212595,20,1.75,
212596,10,,
212596,20,,2.5
212601,10,,
212601,20,,1.0
212603,10,1.0,
212605,10,,
212606,10,,1.75
212609,10,,1.0
212609,20,,1.0
212615,10,1.5,
212618,10,,1.75
212619,20,,1.0
212623,20,1.5,
212630,10,,1.5
212630,20,,1.25
212631,10,1.0,
212631,20,,
212640,10,,1.0
212640,20,,1.0
212645,10,,
212645,20,1.0,
212648,10,2.0,
212648,20,1.75,
212649,10,,
212649,20,,1.0
212650,10,,1.0
212650,11,,1.0
212651,20,,
212654,10,,1.0
212655,10,,
212655,20,,
212662,10,,1.5
212664,10,2.0,
212664,20,2.0,
212665,10,2.25,
212665,20,1.75,
212666,20,,
212668,10,,2.25
212669,10,,1.75
212672,10,2.0,
212672,20,2.0,
212676,10,,1.0
212681,10,,
212681,20,1.25,
212682,10,,1.0
212682,20,,1.0
212683,10,1.0,
212683,20,1.0,
212684,10,1.0,
212689,10,1.0,
212689,20,1.0,
212693,10,,1.0
212693,20,,1.0
212695,10,1.25,
212695,20,1.25,
212697,10,,2.0
212699,10,1.25,
212699,20,1.0,
212705,10,1.25,
212707,10,1.0,
212710,10,,
212712,10,1.0,
212713,10,,1.25
212713,20,,
212715,10,,
212717,10,2.25,
212718,10,1.5,
212718,20,1.25,
212719,20,1.0,
212723,10,,
212723,20,,
212725,10,,1.0
212725,20,,1.0
212727,10,1.25,
212727,20,1.0,
212732,10,1.75,
212732,20,1.25,
212734,10,2.25,
212735,10,,
212738,10,1.0,
212738,20,1.5,
212748,10,1.0,
212748,20,1.0,
212749,20,,1.0
212751,10,1.75,
212754,10,2.0,
212754,20,1.0,
212755,20,1.25,
212755,21,2.0,
212764,10,,1.5
212766,10,0.5,
212766,20,1.5,
212771,10,1.25,
212773,10,,1.0
212773,20,,1.0
212779,10,1.5,
212779,20,,
212780,10,1.0,
212780,20,1.25,
212800,20,,1.25
212802,20,,1.0
212803,10,,1.75
212804,20,1.5,
212805,20,,1.5
212808,20,,1.25
212815,10,,1.0
212815,20,,1.25
212819,10,1.0,
212823,10,,0.75
212823,20,,2.0
212824,10,1.25,
212825,10,,1.75
212828,10,1.0,
212828,20,,
212830,20,,1.0
212831,10,,1.0
212831,20,,
212836,10,,1.0
212838,20,,1.0
212840,10,,2.0
212842,10,1.5,
212846,10,,
212848,10,,1.0
212848,20,,1.0
212849,10,,0.75
212849,20,,1.5
212850,10,,
212851,10,,3.25
212854,10,,1.0
212858,10,1.5,
212861,10,1.25,
212863,10,,1.5
212870,10,,
212871,10,1.25,
212874,10,2.25,
212874,20,1.5,
212881,10,,1.0
212881,20,,
212882,10,1.25,
212882,20,1.0,
212886,10,,
212888,10,1.5,
212891,10,1.0,
212893,10,,1.5
212893,20,,1.25
212895,10,1.25,
212895,20,1.5,
212899,10,1.0,
212904,10,1.25,
212904,20,1.0,
212905,10,1.25,
212905,20,1.0,
212906,20,1.0,
212912,10,1.5,
212912,20,1.25,
212913,10,,
212914,10,1.0,
212915,10,,1.25
212918,10,,1.5
212918,20,,1.5
212919,10,,
212921,20,1.5,
212924,10,,
212927,10,,1.5
212927,20,,1.25
212931,10,1.25,
212938,10,,1.0
212938,20,,1.25
212939,20,1.0,
212943,10,,
212945,10,1.25,
212946,20,1.25,
212958,20,1.0,
212959,10,,1.5
212961,10,1.75,
212961,20,1.0,
212962,10,1.25,
212964,10,,
212964,20,,
212966,10,,
212967,10,,
212968,10,,1.25
212969,10,2.5,
212970,20,,1.0
212974,10,2.0,
212975,10,1.75,
212983,10,,1.75
212990,10,,
212993,10,,1.0
212994,10,1.5,
212994,20,2.0,
212998,10,,
213000,10,,1.0
213002,20,,1.0
213002,21,,1.0
213004,10,1.0,
213011,10,,
213015,10,1.0,
213019,10,,
213024,10,1.5,
213024,20,1.25,
213031,10,,1.25
213034,10,2.0,
213034,20,1.0,
213035,10,1.0,
213035,20,,
213037,10,1.75,
213039,10,,1.0
213039,20,,1.0
213040,20,,1.5
213042,10,,
213042,20,,1.0
213043,10,,2.0
213045,10,,1.25
213048,20,1.75,
213049,10,,1.75
213049,11,,1.75
213050,20,,
213058,10,,
213058,20,2.0,
213059,20,,1.0
213068,10,1.0,
213068,20,1.0,
213069,10,1.0,
213069,20,1.0,
213076,10,,
213079,10,1.0,
213081,10,,1.25
213082,10,,
213085,10,1.0,
213085,20,2.0,
213086,10,,1.5
213087,10,,1.5
213087,20,,1.25
213089,11,1.0,
213091,10,1.75,
213097,10,,1.0
213099,20,,1.25
213105,10,,1.25
213106,10,1.0,
213109,10,,
213109,20,,
213110,10,1.75,
213113,10,,2.0
213113,20,,1.0
213114,10,,1.0
213115,10,1.0,
213117,10,,1.75
213119,10,,2.0
213121,10,1.25,
213123,10,1.0,
213123,20,1.5,
213126,10,,1.0
213126,20,,1.0
213130,10,,1.0
213130,20,,1.0
213136,10,,
213138,10,,1.0
213138,20,,
213139,20,,1.0
213139,21,,1.0
213140,20,,1.0
213143,10,,1.75
213147,10,1.75,
213147,20,,
213153,10,,2.5
213160,10,,
213160,11,,
213162,10,,1.5
213162,20,,2.0
213164,10,1.75,
213164,20,1.0,
213166,10,,
213172,10,,1.25
213177,10,,1.25
213178,10,1.0,
213179,10,,0.5
213179,20,,0.5
213180,10,,1.0
213189,10,,1.25
213189,20,,1.5
213190,10,,1.25
213192,10,1.0,
213192,20,0.75,
213198,10,,
213199,10,,1.0
213202,20,,
213204,10,,
213206,10,,1.0
213206,11,,1.25
213210,10,2.0,
213217,20,1.5,
213220,10,4.0,
213224,10,1.0,
213224,20,1.5,
213225,10,1.5,
213225,20,1.25,
213226,10,1.25,
213233,10,,1.0
213234,10,,
213235,10,1.75,
213235,20,,
213236,10,,1.0
213236,20,,1.0
213242,10,1.0,
213242,20,1.5,
213245,10,1.0,
213245,20,1.0,
213247,10,1.0,
213247,20,1.0,
213250,10,,1.0
213250,20,,1.0
213253,10,1.0,
213256,10,,1.0
213257,10,,
213257,20,1.0,
213258,10,1.0,
213263,10,,1.0
213263,20,,2.0
213270,10,,2.0
213270,20,,1.0
213273,10,,
213276,10,1.0,
213277,10,2.0,
213280,20,,
213285,10,,1.5
213287,10,,1.25
213288,10,1.0,
213291,10,,2.0
213294,10,,1.25
213295,10,2.0,
213298,10,,1.25
213301,10,,
213306,10,,1.0
213307,10,1.0,
213311,10,,1.5
213315,10,1.5,
213320,20,,
213321,10,,2.25
213322,10,,1.0
213326,10,,
213328,10,,
213331,10,1.0,
213333,10,1.75,
213333,20,1.0,
213335,10,,1.0
213338,10,,1.5
213338,20,,1.0
213339,10,,
213345,20,,1.25
213346,10,,
213349,10,1.0,
213349,20,1.0,
213351,10,,1.0
213351,20,,1.0
213353,10,,
213353,20,1.25,
213354,10,,
213355,10,,1.0
213355,11,,1.75
213357,10,,1.0
213358,10,1.75,
213359,10,,1.5
213359,11,,1.25
213365,10,,1.0
213365,20,,1.0
213367,20,,1.0
213369,10,2.5,
213371,10,1.25,
213377,10,1.25,
213377,20,1.0,
213378,10,1.5,
213378,20,1.25,
213379,20,1.0,
213381,10,,1.5
213381,20,,1.0
213384,20,1.25,
213384,21,1.0,
213388,10,,2.0
213391,10,2.25,
213391,11,2.5,
213391,20,2.5,
213391,21,1.25,
213393,10,1.0,
213397,20,,2.75
213399,20,1.5,
213399,21,,
213404,10,,1.25
213406,10,,1.0
213407,10,,
213409,20,,1.0
213413,10,,
213414,10,1.0,
213415,10,,
213415,20,,1.5
213416,10,,
213419,20,,1.0
213420,10,1.0,
213420,20,1.0,
213421,10,1.0,
213427,10,,2.25
213429,10,,
213429,20,,
213435,10,,1.0
213439,10,2.25,
213441,10,,
213442,10,,
213442,20,,2.0
213443,10,,2.0
213444,20,,1.25
213449,10,,1.0
213449,20,,1.0
213466,11,,
213467,10,,1.0
213467,20,,1.25
213468,10,,
213475,10,,2.0
213479,10,1.0,
213479,20,2.0,
500001,10,,
500001,20,,
500002,10,,1.0
500002,20,,1.0
500003,10,,1.0
500004,10,,
500004,20,,2.5
500005,10,,1.5
500005,20,,1.75
500006,10,,1.0
500007,10,1.0,
500007,20,,
500008,10,,
500008,20,,
500009,10,,1.0
500009,20,,
500012,10,,
500013,10,1.0,
500013,20,1.0,
500014,10,,1.0
500014,20,,1.25
500016,10,1.5,
500017,10,,
500017,20,,1.0
500018,10,,1.5
500018,20,,1.0
500019,10,1.0,
500019,20,1.0,
500020,10,,
500021,10,,2.0
500022,10,,1.75
500023,10,,1.25
500025,10,,2.0
500029,10,1.25,
500029,20,1.0,
500030,10,,
500031,10,1.25,
500031,20,1.0,
500032,10,2.0,
500032,20,1.0,
500034,10,,1.0
500034,20,,1.25
500035,10,1.5,
500035,20,2.0,
500036,10,,
500042,10,1.5,
500042,20,1.5,
500044,10,2.5,
500044,20,1.0,
500046,10,,
500049,20,1.0,
500050,10,,1.0
500050,20,,1.75
500051,10,,1.75
500051,20,,1.25
500052,10,,
500052,20,,1.0
500053,10,,1.0
500053,20,,3.0
500054,10,1.75,
500055,10,1.25,
500057,10,,1.0
500058,10,,
500058,20,,
500059,10,,1.25
500060,10,1.5,
500060,20,1.75,
500064,10,3.5,
500064,11,3.0,
500066,10,,
500067,10,,
500067,20,,
500068,10,,
500070,10,1.5,
500070,20,1.0,
500071,10,,1.75
500071,20,,2.0
500072,10,,1.75
500073,10,,1.75
500076,10,,1.5
500078,10,1.75,
500078,20,1.25,
500079,10,,1.75
500079,20,,1.25
500080,10,1.75,
500081,10,1.75,
500082,10,,
500083,10,,1.0
500083,20,,1.75
500084,10,,1.0
500084,20,,1.75
500085,10,1.0,
500085,20,2.25,
500086,10,1.5,
500086,20,1.75,
500087,10,,1.75
500088,10,1.0,
500088,20,1.0,
500089,10,,1.25
500089,20,,1.25
500090,10,,2.0
500091,20,1.25,
500094,10,,
500094,20,,
500095,20,,1.0
500096,10,1.75,
500097,10,,1.75
500097,20,,1.5
500098,10,1.5,
500098,20,1.75,
500099,10,,
500100,10,,
500103,10,,
500104,10,1.75,
500104,20,,
500105,10,,1.75
500105,20,,1.0
500106,10,1.25,
500106,20,,
500108,10,1.5,
500108,20,,
500109,10,,
500109,20,,2.0
500110,10,2.0,
500110,20,1.5,
500111,10,,2.0
500112,10,,1.0
500112,20,,2.75
500113,10,1.0,
500113,20,1.5,
500117,10,,1.0
500117,20,,1.0
500121,10,,1.75
500121,20,,
500122,10,,
500124,10,1.0,
500124,11,1.5,
500125,10,,2.0
500125,20,,2.0
500126,10,,
500126,20,,
500127,10,,1.25
500129,10,1.5,
500130,10,1.0,
500132,10,,1.0
500132,20,,2.25
500136,10,2.25,
500136,20,1.25,
500138,10,,1.75
500138,20,,
500139,10,1.25,
500139,20,1.0,
500140,10,1.0,
500143,10,,2.0
500143,20,,2.25
500147,10,,1.0
500149,10,1.0,
500149,20,2.0,
500152,10,,
500152,20,,
500152,21,,
500153,10,1.0,
500153,20,1.0,
500154,10,,1.0
500155,10,1.0,
500157,10,1.75,
500158,10,,
500163,10,,
500163,20,,1.0
500164,10,,
500164,20,,
500165,10,,
500166,10,,1.0
500166,20,,
500167,10,,1.0
500167,20,,1.0
500168,10,,
500168,20,1.0,
500170,10,,
500170,20,1.0,
500171,10,,
500172,10,1.25,2.0
500172,20,1.0,
500173,10,2.0,
500174,10,1.25,
500174,20,1.25,
500175,20,,1.0
500177,10,,
500179,10,,
500180,10,,1.25
500181,10,2.0,
500181,20,,
500184,10,,1.25
500186,10,,
500186,20,,2.5
500188,10,,
500188,20,,
500189,10,,1.75
500189,20,,1.0
500191,10,3.25,
500192,10,,2.0
500198,10,,2.0
500200,20,,
500201,10,,
500201,20,,
500202,10,1.75,
500204,10,1.5,
500204,20,,
500206,10,2.0,
500208,10,1.5,
500209,10,,
500210,10,1.25,
500210,20,2.0,
500211,10,,1.0
500211,20,,
500212,10,,1.0
500216,10,,1.75
500217,10,,
500220,10,1.0,
500220,20,1.25,
500221,10,1.25,
500224,10,,
500224,20,,
500225,10,,
500226,10,2.0,
500226,20,1.0,
500227,10,,1.0
500228,10,,1.75
500230,10,,1.5
500231,10,,2.75
500232,10,,
500232,20,,2.25
500233,10,,1.5
500233,20,,
500234,10,,
500234,20,1.25,
500236,10,2.0,
500236,11,2.25,
500237,10,,1.0
500237,20,,1.0
500238,10,,1.0
500238,20,,1.75
500239,10,,1.0
500239,20,,1.0
500240,10,,1.25
500244,10,,
500245,20,,
500246,10,,1.0
500246,20,,1.5
500248,10,,
500248,20,,
500250,10,,
500252,10,1.0,
500252,20,1.25,
500253,10,1.25,
500253,20,1.0,
500254,10,,1.0
500255,10,,
500255,11,,1.25
500258,10,,
500260,10,2.0,
500260,20,1.0,
500264,10,1.0,
500264,20,1.75,
500265,10,1.25,
500266,10,,
500266,20,1.0,
500267,10,,1.75
500269,10,1.0,
500269,20,1.0,
500270,10,1.5,
500270,20,,
500271,10,1.75,
500272,10,2.0,
500272,20,1.0,
500273,10,2.75,
500273,20,1.0,
500274,20,,2.25
500276,10,,1.0
500277,10,1.5,
500277,20,2.0,
500278,10,3.25,
500279,10,,
500280,10,,
500281,10,1.75,
500281,20,2.0,
500284,10,,
500288,10,,1.0
500290,10,,1.0
500290,20,,
500291,10,,1.25
500291,20,,1.0
500292,10,,1.0
500293,10,1.75,
500293,20,1.75,
500294,10,,
500295,10,,3.5
500296,10,,2.5
500296,20,,1.25
500297,10,,1.25
500298,10,,1.25
500298,20,,1.25
500299,10,,
500299,20,,
500301,10,,
500301,20,1.5,
500303,10,1.25,
500306,10,3.25,
500307,10,,2.0
500307,20,,
500308,10,,1.25
500308,20,,
500309,10,1.5,
500309,20,1.25,
500310,10,2.25,
500311,10,1.0,
500311,20,,
500312,10,,2.0
500312,20,,1.25
500313,10,,1.0
500317,10,,1.25
500317,20,,1.0
500318,10,,
500321,10,,
500322,10,1.75,
500322,20,1.75,
500323,10,2.25,
500324,10,1.25,
500324,20,1.75,
500325,10,,2.0
500325,20,,1.0
500326,10,,1.0
500326,20,,1.0
500327,10,,
500327,20,,3.0
500329,10,1.75,
500329,20,1.0,
500330,10,1.0,
500330,20,3.5,
500332,10,,
500332,20,,
500337,10,,
500337,20,1.0,
500338,10,,1.5
500339,10,1.0,
500339,20,,
500340,10,,3.5
500342,10,,
500344,10,1.0,
500344,20,1.0,
500345,10,1.0,
500346,10,,2.0
500346,20,,1.75
500347,10,,
500347,20,2.0,
500348,10,,2.0
500351,10,,
500352,10,1.25,
500355,10,,1.0
500355,20,,1.0
500356,10,,1.75
500356,20,,1.0
500358,20,,
500360,10,,1.25
500360,20,,1.75
500362,10,,
500363,10,1.0,
500363,20,1.5,
500364,10,,
500364,11,2.75,
500366,10,2.5,
500366,20,2.0,
500367,10,1.75,
500367,20,1.0,
500369,10,1.75,
500369,20,2.0,
500370,10,,1.0
500371,10,1.25,
500371,20,,
500372,10,,1.75
500372,20,,1.5
500373,10,,
500373,20,,1.75
500374,10,,
500374,20,,
500377,10,,1.25
500377,20,,1.25
500378,10,1.0,
500380,10,,1.25
500380,20,,1.0
500381,10,,
500382,10,,2.0
500383,10,,
500384,10,,4.0
500385,10,,3.0
500385,20,,1.0
500387,10,1.5,
500389,10,2.0,
500390,10,1.0,
500390,20,2.0,
500391,10,1.75,
500391,20,1.0,
500393,10,1.0,
500393,20,,
500394,10,2.5,
500396,10,,
500396,20,1.0,
500400,10,,2.5
500400,20,,1.25
500402,10,2.0,
500402,20,2.0,
500404,10,,
500404,20,,
500406,10,,
500406,20,1.0,
500407,10,1.0,
500407,20,1.75,
500408,10,,
500408,20,,
500410,10,,
500410,20,1.0,
500412,10,1.75,
500412,20,1.0,
500413,10,2.5,
500413,20,2.25,
500415,10,,
500416,20,1.25,
500417,10,,
500418,10,,
500420,10,,
500421,10,,1.75
500421,20,,2.0
500423,20,,
500426,10,1.75,
500426,20,1.25,
500427,10,2.0,
500427,20,1.75,
500428,10,2.0,
500429,10,,
500429,20,,
500431,10,1.5,
500431,20,2.25,
500432,10,1.5,
500435,20,,
500436,20,,
500437,10,,1.0
500438,10,2.25,
500438,20,1.0,
500439,10,1.75,
500440,10,,1.75
500441,10,,
500442,10,1.25,
500442,20,1.75,
500443,10,1.25,
500443,20,,
500444,10,1.0,
500444,20,1.5,
500445,10,2.25,
500447,10,1.0,
500449,10,1.0,
500450,10,,1.75
500451,20,,1.0
500452,10,1.25,
500453,10,,1.25
500454,10,,2.0
500457,10,2.0,
500458,10,,1.5
500458,20,,1.25
500459,10,2.5,
500460,10,1.75,
500461,10,,1.0
500461,20,,0.75
500464,10,,1.0
500464,20,,1.25
500466,10,1.25,
500466,20,1.25,
500467,10,,
500467,20,,
500469,10,,
500470,10,,3.0
500472,10,1.25,
500472,20,1.0,
500473,10,,
500473,20,,
500474,10,,1.0
500474,20,,
500475,10,,
500475,20,,
500476,10,1.5,
500476,20,,
500477,10,,3.0
500477,20,,1.5
500479,10,,
500481,10,,1.25
500482,10,1.25,
500482,20,1.5,
500483,10,,2.0
500485,10,,3.0
500486,10,,
500488,10,,
500490,10,,2.0
500490,20,,1.5
500491,10,,
500491,20,2.75,
500492,10,,2.0
500493,10,,
500494,10,,
500494,20,2.0,
500495,10,1.25,
500498,10,,
500498,20,,2.0
500499,10,1.0,
500500,10,,1.0
500501,10,,4.0
